"ID","CEREB_AG","PFC_AG","PFC_1AG","CEREB_2AG","PFC_2AG","PL_1AG","PL_2AG","PL_AG","CEREB_AEA","PFC_AEA","CEREB_OEA","PFC_OEA","CEREB_PEA","PFC_PEA","PL_AEA","PL_OEA","PL_PEA","CEREB_C16Ceramid","HPC_C16Ceramid","PFC_C16Ceramid","CEREB_C18Ceramid","HPC_C18Ceramid","PFC_C18Ceramid","CEREB_C20Ceramid","HPC_C20Ceramid","PFC_C20Ceramid","PL_C16Ceramid","PL_C20Ceramid","PL_C24Ceramid","PL_C24_1Ceramid","CEREB_C18Sphinganin","HPC_C18Sphinganin","PFC_C18Sphinganin","PL_Sphinganin","PL_Sphinganin.1P","PL_Sphingosin","PL_Sphingosin.1P","PL_C16Sphinganin","PL_C18Sphinganin","PL_C24Sphinganin","PL_C24_1Sphinganin","CEREB_Sphinganin","HPC_Sphinganin","PFC_Sphinganin","CEREB_Sphingosin","HPC_Sphingosin","PFC_Sphingosin","CEREB_Sphingosin.1P","HPC_Sphingosin.1P","PFC_Sphingosin.1P","CEREB_LPA16_0","CEREB_LPA18_0","CEREB_LPA18_1","CEREB_LPA18_2","CEREB_LPA18_3","CEREB_LPA20_4","PL_LPA16_0","PL_LPA18_0","PL_LPA18_1","PL_LPA18_2","PL_LPA18_3","PL_LPA20_4"
1,3.65126738051522,3.44860834230561,2.54353945542342,3.61564043265211,3.39089836066339,0.622843597251255,1.36246769050982,1.43513206963968,1.88266915348619,1.81790981728269,2.18758258320995,1.8052287855236,2.52387005929647,2.05147197408511,0.111973759443931,0.301029995663981,0.614649118635983,2.36517895563156,2.18836210530739,2.28825216165728,4.58875452454843,4.5804037221128,4.85859773980804,3.38325363617612,3.31074616112627,3.60194118556005,1.38381536598043,1.27875360095283,2.49554433754645,2.67669360962487,3.27655235057203,3.30396773729582,3.57875704321399,0.719331286983727,1.59328606702046,1.19312459835446,2.31597034545692,1.09342168516224,0.643452676486187,1.39794000867204,1.84260923961056,2.63139877968496,2.74196755698964,2.61192540646665,3.23267696255354,3.31266357917199,3.16453506996676,2.42989541206527,2.73115468770742,2.54420378258607,3.33023263306436,2.5956485649198,2.83682342634997,1.81411004235301,1.29317011494406,1.15012629627184,1.73018038672245,0.753327666658612,1.59454420085826,2.3858515090643,0.964065420504194,0.851138394435229
2,3.32278039879376,3.26859820305012,2.06247716717546,3.28907618189448,3.24070255574383,0.635838417705921,1.49108691085649,1.54782294960937,1.90846075729478,1.6899842807159,1.96095909576151,1.66932428638169,2.25549079838858,1.9671687336662,-0.2169095227418,0.443186263762373,0.276957137245857,2.60020710852824,2.60483504538273,2.17643335791693,4.54937683472806,4.98489258173726,4.56608768795616,3.23599640067765,3.490522708787,3.33862600745606,1.59217675739587,1.44090908206522,2.58092497567562,2.73798732633343,3.25581999270421,3.61576126900535,3.36266424832349,0.750508394851346,1.31386722036915,1.22530928172586,2.14612803567824,1.07554696139253,1.14612803567824,1.57749179983723,1.71011736511182,2.77526556214616,2.90999465519125,2.50157392699655,3.2648446183543,3.34678748622466,3.15720591489531,2.5212321291584,2.77317360870869,2.83978550304316,3.04972525324695,2.31450947643581,2.57506983613475,0.997218280437605,0.0589008300758593,-0.0487330483239684,1.84020452928989,0.794173553530058,1.57911079325699,2.50859572618806,0.945159519971311,1.06694678963061
3,3.56766329630756,3.41665292479906,2.39250446235068,3.52903398992747,3.37349755220438,0.878454206289039,1.42436911911249,1.53310385152237,1.84076475343263,1.72669477751077,2.02612273701633,1.79803532937021,2.30898800815176,2.14589647369893,-0.266661094032719,0.283655899594558,0.590190335001198,2.44256426718656,2.42055480840653,2.18983361318519,4.42780169102012,4.90706166990369,4.66754776148759,3.03863903543713,3.4796929542071,3.28388641534877,1.53019969820308,1.21748394421391,2.75891189239797,2.84260923961056,3.14341667026549,3.42874070590756,3.40013897277198,0.537819095073274,1.32221929473392,0.948412965778601,2.20951501454263,1.17318626841227,0.511883360978874,1.55266821611219,1.83122969386706,2.71665080550009,2.72931995479325,2.66158208414099,3.25644711050081,3.35528807689394,3.23380755100545,2.53947298142783,2.72158480407051,2.78108073523094,3.3181501608197,2.41450143302382,2.83455046327816,1.53705109280861,1.18314727976295,0.615859917351096,1.69123755410533,-0.032250192758644,1.62788772459145,2.50859572618806,0.995721202020725,0.884050862115383
4,3.49383960909406,3.3025216318147,2.22461850931313,3.44903287938086,3.29501223367097,0.490217666680729,1.35824524147962,1.41426666065001,1.81632734798852,1.78950399821955,2.07994108838547,1.79556657886693,2.33941090085666,2.07778629502615,-0.227631021031003,0.319669955675848,0.33231962453175,2.27017566364538,2.00416925904638,2.50898013576378,4.3372844128087,4.20446895373288,4.85727821301367,2.69129826345941,2.95439764231538,3.35644960847641,1.50650503240487,1.31386722036915,2.67024585307412,2.8555191556678,3.01739066302595,3.08011121317364,3.59578626133246,0.846955325019824,1.24551266781415,1.33041377334919,2.17609125905568,1.14612803567824,0.906335041805091,1.50242711998443,1.82542611776782,2.96573049062959,2.59714472241256,2.64438430605024,3.35067781506641,3.2436361132498,3.22573943169023,2.65825273841487,2.69476033180963,2.62916412286588,3.57635011408421,2.61230903675885,2.79330259445626,1.49521697943906,1.83010524236401,1.05734902386708,1.69462831654541,0.221481770981285,1.54923485825226,2.44624485704741,0.946899391913794,0.845747950981204
5,3.59434917495788,3.1932366888137,2.13856759264348,3.5563848392796,3.15314959251648,0.807641128229865,1.67354490461191,1.7289899945238,1.83955740719658,1.85619750927294,2.06779295547433,1.93402370123559,2.38209084047338,2.19788159385946,-0.406540180433955,0.111973759443931,0.311546114349137,2.66417432423102,1.90024995389057,2.50046295256385,4.68338458278408,4.6366253744225,4.93386161051835,3.31859758448862,3.24392420469109,3.56810628521771,1.34439227368511,1.20951501454263,2.70070371714502,2.86746748785905,3.70774392864352,3.41547879873745,3.54356334414019,0.361727836017593,1.27646180417324,0.725094521081469,2.12710479836481,0.948412965778601,0.429752280002408,1.44090908206522,1.85003325768977,2.79345604185011,2.72069816272538,2.76667274625829,3.22265374425259,3.29403400279145,3.36778759144194,2.34668675689986,2.63238832147924,2.60084456264993,3.26733598846831,2.38699657657853,2.70367238805465,1.08941611836622,1.07183101231125,1.17744000076673,1.96081574059206,0.937360531815651,1.67714156684035,2.66071670880419,1.08830984124614,1.24181983054698
6,3.59646345774276,3.16793443960419,2.00154461745004,3.56385997187448,3.13726989272851,0.938343098935908,1.39280036901963,1.52351694448689,1.61978875828839,1.68267876704752,1.8107037936611,1.62613790647323,2.03545753392086,1.85644328315282,-0.147663551061824,0.568891628075308,0.961281471984582,2.3039545486813,2.54709928172231,1.86054072463378,4.46320674018463,4.81743265476577,4.45234708159619,3.01725900544151,3.20672355432929,3.17581115941237,1.54654266347813,1.02938377768521,2.73957234445009,2.95182303531591,3.19522626949594,3.41872736927562,3.22727489253728,0.594392550375427,1.32221929473392,0.860338006570994,2.23044892137827,1.33445375115093,0.44870631990508,1.68930885912362,1.78958071216443,2.71434486590297,2.73333017212887,2.53692945921495,3.19895414201519,3.35445316950633,3.20164536352807,2.46118205361821,2.93231603878572,2.68139871407348,3.38719784910886,2.46273850728905,2.7858872876164,1.73510899568068,0.936273146437182,1.40411577663925,1.77027430024082,0.216709109963945,1.66809343786295,2.52031652851574,1.0444782717215,0.943707837900208
7,3.46066487642901,3.54998637737539,2.69650940578836,3.42655782408231,3.48442049346116,0.430732522068345,1.41628146486915,1.45900793382172,1.85172305107099,1.78410800124963,1.96053228737875,1.88343151249572,2.15275304673497,2.2068715936467,-0.413103949936343,0.198225704269932,0.272433195485809,2.39275124346311,2.27381575626049,2.13857999591875,4.33396315605733,4.70486942081194,4.78034935835219,2.81505059799459,3.13469857389746,3.4432904753211,1.53655844257153,1.5327543789925,2.77451696572855,2.9484129657786,2.91353699923761,3.2973457949716,3.52186046935803,0.498310553789601,1.25767857486918,0.797959643737196,2.18184358794477,1.14612803567824,0.712649701627211,1.60852603357719,1.99122607569249,2.5097887103131,2.79483057386467,2.79689591133222,3.08470502925787,3.37313697694199,3.2820598863073,2.57115627720795,2.20764324831456,2.68554247043189,3.27258146102872,2.46811177214594,2.90739578098294,1.48491849255953,-0.00315851924482966,0.932002920904889,1.80896519779786,0.0917703733556457,1.64749803025091,2.60629704427122,1.20091484278071,0.983953346070218
8,3.54634521201672,3.37617814166856,2.26385561873533,3.50731604007641,3.35757188575407,0.52415420723058,1.33775280268872,1.39980940670651,1.78103693862113,1.7366531255741,2.06744284277638,1.75018298247065,2.29136885045158,2.06798711864808,-0.261965972824339,0.435444624156158,0.579110793256993,1.82731881048163,2.02796267623004,2.29294765381556,4.29545152365547,4.71521689738816,4.74707630798756,2.94368163691188,3.39119561881554,3.49766707684533,1.45939248775923,1.3747483460101,2.83250891270624,2.96661098668193,2.46878184218617,3.42158791630848,3.47222640961582,0.434568904034199,1.30749603791321,0.795184589682424,2.19865708695442,1.31806333496276,0.645422269349092,1.68752896121463,1.92634244662566,2.6748363246193,2.41958193361088,2.58671907691925,3.24098376005662,3.20350314956586,3.31287829325046,2.50795306735044,2.21546195095496,2.76766283876934,3.37803432245733,2.57379958221574,2.99651167215418,1.53453375600512,1.22115332195471,1.07627625540422,1.8264559299582,0.729387154571514,1.81291335664286,2.69296781329401,1.22184874961636,1.14368817262114
9,3.50539135537651,3.40421907441394,2.19801614060972,3.4655833413259,3.37632885965936,0.765186273219276,1.58134942956379,1.64306543216102,1.87179587596393,1.65848992409855,2.05600502524179,1.71551655731606,2.29157503341852,2.0509963295013,-0.313994972828349,0.375215194218513,0.15575268402252,2.49326514128362,2.30013083492477,1.9892286369889,4.58211660545337,4.74696728573997,4.64952394570266,3.09653318480055,3.32844074628615,3.44980964130055,1.4983105537896,1.29003461136252,2.85186960072977,2.98181860717066,3.23702376911501,3.48292085632916,3.50898013576378,0.570542939881898,1.44247976906445,0.873320601815399,2.23299611039215,1.41161970596323,0.890421018800914,1.66651798055488,1.74350976472843,2.70902270434745,2.77800151947994,2.58639235907256,3.22260142654982,3.37059938311012,3.20677159261426,2.35730000044728,2.66488104904893,2.69400221742416,3.34430054476333,2.52588722972404,3.04618855211656,1.86029338956684,0.771487495174931,0.900060516438326,1.73569281136076,0.534225255197262,1.82262952210515,2.73097217268817,1.2814344396006,1.02078360592329
10,3.75861840121022,3.46290823232056,2.29544214111198,3.71844222800121,3.43232232086953,0.497904860642954,1.36614817424819,1.42131352600184,1.95085185014501,1.65893237326276,2.11638223667325,1.58619717478275,2.42074017568616,1.85571871897655,-0.449891601228751,0.13127891463932,0.216709109963945,2.47621741572142,2.06951792936825,2.08925929580247,4.2582053621098,4.54964469422763,4.64234818637455,2.99758556997652,3.45831455860041,3.5123886483912,1.51454775266029,1.44870631990508,2.77887447200274,2.99607365448528,3.05953166701824,3.26333795538436,3.30405293929755,0.489958479424835,1.0899051114394,0.810232517995084,2.19312459835446,1.11727129565576,0.65991620006985,1.77670118398841,1.99431715266964,2.62248904355897,2.50637600407065,2.54312809088842,3.26151428845507,3.19275688109865,3.22285873723877,2.5567370125413,2.61229150336552,3.04143864467802,3.25544119591215,2.35319368150623,2.84736985591086,1.75448733218585,0.886365265312105,0.525339343827995,1.73176251773233,0.467071016562512,1.71731146053313,2.57798713290984,1.16458609665036,0.854722688358538
