"ID","CEREB_AG","PFC_AG","PFC_1AG","CEREB_2AG","PFC_2AG","PL_1AG","PL_2AG","PL_AG","CEREB_AEA","PFC_AEA","CEREB_OEA","PFC_OEA","CEREB_PEA","PFC_PEA","PL_AEA","PL_OEA","PL_PEA","CEREB_C16Ceramid","HPC_C16Ceramid","PFC_C16Ceramid","CEREB_C18Ceramid","HPC_C18Ceramid","PFC_C18Ceramid","CEREB_C20Ceramid","HPC_C20Ceramid","PFC_C20Ceramid","PL_C16Ceramid","PL_C20Ceramid","PL_C24Ceramid","PL_C24_1Ceramid","CEREB_C18Sphinganin","HPC_C18Sphinganin","PFC_C18Sphinganin","PL_Sphinganin","PL_Sphinganin.1P","PL_Sphingosin","PL_Sphingosin.1P","PL_C16Sphinganin","PL_C18Sphinganin","PL_C24Sphinganin","PL_C24_1Sphinganin","CEREB_Sphinganin","HPC_Sphinganin","PFC_Sphinganin","CEREB_Sphingosin","HPC_Sphingosin","PFC_Sphingosin","CEREB_Sphingosin.1P","HPC_Sphingosin.1P","PFC_Sphingosin.1P","CEREB_LPA16_0","CEREB_LPA18_0","CEREB_LPA18_1","CEREB_LPA18_2","CEREB_LPA18_3","CEREB_LPA20_4","PL_LPA16_0","PL_LPA18_0","PL_LPA18_1","PL_LPA18_2","PL_LPA18_3","PL_LPA20_4"
11,4143.51851851852,1811.28584643848,127.659574468085,3738.42592592593,1683.6262719704,2.6078431372549,17.5490196078431,20.156862745098,58.641975308642,63.8297872340426,86.4197530864197,62.4421831637373,176.311728395062,119.333950046253,0.515686274509804,3.00980392156863,1.55882352941176,720.274390243903,241.830065359477,229.850746268657,68597.5609756098,29248.3660130719,54726.368159204,1642.53048780488,2282.13507625272,3651.74129353234,30.7,10.5,460,682,2541.92073170732,1966.23093681917,2004.97512437811,2.82,23.3,8.42,195,11,1.26,16.5,33.1,701.219512195122,604.575163398693,452.73631840796,2450.45731707317,2145.96949891068,1681.592039801,571.646341463415,686.274509803922,661.691542288557,1429.13385826772,211.811023622047,555.118110236221,1.68110236220472,NA,8.50393700787402,57.843137254902,1.6078431372549,51.3725490196078,453.921568627451,14.7058823529412,11.9607843137255
12,3817.27574750831,NA,NA,3421.926910299,NA,2.55882352941176,25.3921568627451,27.9509803921569,68.4385382059801,NA,113.953488372093,NA,220.93023255814,NA,0.552941176470588,2.32352941176471,1.06862745098039,366.635249764373,210.15873015873,NA,27521.2064090481,28126.9841269841,NA,786.993402450518,2974.60317460318,NA,NA,NA,NA,NA,1357.21017907634,3873.01587301587,NA,NA,NA,NA,NA,NA,NA,NA,NA,589.066918001885,326.984126984127,NA,2181.90386427898,1777.77777777778,NA,298.303487276155,419.047619047619,NA,1565.21739130435,179.565217391304,547.826086956522,21.9130434782609,34.6521739130435,0.0682608695652174,47.156862745098,2.31372549019608,23.4313725490196,269.607843137255,7.7843137254902,5.74509803921569
13,6990.19607843137,1975.05422993492,218.004338394794,6323.52941176471,1757.04989154013,1.70588235294118,16.5686274509804,18.2745098039216,68.1372549019608,48.590021691974,110.294117647059,52.9284164859002,211.274509803922,94.0347071583514,0.516666666666667,1.70588235294118,2.18627450980392,377.526273241714,69.6113074204947,200.943396226415,42845.5941794665,18727.9151943463,61320.7547169811,541.632983023444,1038.86925795053,1523.58490566038,36.4,15.5,601,987,1107.51818916734,1893.99293286219,3188.67924528302,1.54,19.5,3.36,175,32.5,5.68,64.2,71.4,747.776879547292,431.095406360424,476.415094339623,2627.32417138238,1851.59010600707,1702.83018867925,573.969280517381,466.43109540636,518.867924528302,2259.57049486461,247.432306255836,812.324929971989,37.8151260504202,22.4556489262372,4.57516339869281,44.6078431372549,2.01960784313726,32.2549019607843,267.647058823529,8.53921568627451,5.7843137254902
14,4952.44565217391,2347.82608695652,147.401908801697,4585.59782608696,2200.42417815483,6.86274509803922,62.843137254902,69.7058823529412,60.4619565217391,36.6383881230117,94.7690217391304,48.6744432661718,177.649456521739,123.541887592789,0.586274509803922,2.69607843137255,2.54901960784314,393.212669683258,71.4285714285714,96.3480963480964,39592.7601809955,12898.2528263104,47785.5477855478,954.75113122172,1721.47995889003,1818.18181818182,34.1,20.5,615,953,1895.92760180996,1048.30421377184,3139.08313908314,4.47,27,7.78,200,25.9,4.35,54.1,104,502.262443438914,339.157245632066,386.169386169386,1651.58371040724,1600.71942446043,1670.55167055167,353.846153846154,372.559095580678,516.705516705517,1542.13727193745,239.791485664639,682.015638575152,53.866203301477,7.8627280625543,12.3370981754996,50.2941176470588,0.313725490196078,40.9803921568627,536.274509803922,16.4705882352941,10.7843137254902
17,3791.25338142471,1902.67175572519,140.58524173028,3462.57889990983,1762.08651399491,3.7843137254902,30.3921568627451,34.1764705882353,73.9404869251578,50.0636132315522,94.6798917944094,57.1882951653944,188.908926961226,139.949109414758,0.551960784313725,2.38235294117647,1.41176470588235,505.97609561753,412.983425414365,200.589970501475,41832.6693227092,116022.099447514,58849.5575221239,1314.74103585657,5725.13812154696,2662.24188790561,26.8,15,462,1100,1537.84860557769,7458.5635359116,2846.60766961652,2.44,21.8,4.89,193,6.64,0.312,18.8,58.5,637.450199203187,558.011049723757,417.40412979351,1932.27091633466,2037.29281767956,1349.55752212389,593.625498007968,637.430939226519,641.592920353982,3229.89510489511,281.031468531469,734.265734265734,92.2202797202797,36.1013986013986,1.86188811188811,49.8039215686274,0.808823529411765,34.8039215686275,316.666666666667,6.26470588235294,11.7647058823529
18,3137,1650,93.5483870967742,2905,1556.45161290323,1.93137254901961,20.5882352941176,22.5196078431373,73.5,74.1935483870968,79,65.0806451612903,138,104.838709677419,0.426470588235294,2.16666666666667,1.19607843137255,343.686354378819,70.4721634954193,343.076923076923,34674.1344195519,10535.5884425652,60000,2561.09979633401,986.61028893587,2902.5641025641,18.8,11,502,859,2576.37474541752,1187.45595489782,2882.05128205128,6.58,71.1,9.88,298,9.24,19.9,23.1,66.8,621.181262729124,482.734319943622,421.538461538462,2494.9083503055,2117.68851303735,1748.71794871795,539.714867617108,401.69133192389,723.076923076923,3610.88871096878,484.387510008007,752.602081665332,63.6509207365893,50.8406725380304,0.844675740592474,37.4509803921569,1.00980392156863,19.3137254901961,190.196078431373,3.93137254901961,7.2156862745098
19,3797.94520547945,1792.48366013072,109.477124183007,3497.43150684932,1683.00653594771,3.16666666666667,26.1764705882353,29.343137254902,68.9212328767123,45.8605664488018,118.578767123288,42.156862745098,219.178082191781,84.4226579520697,0.861764705882353,3.11764705882353,2.72549019607843,229.981378026071,380.401234567901,262.836185819071,23743.0167597765,100308.641975309,56907.0904645477,474.860335195531,4305.55555555556,3997.55501222494,14.9,7.01,112,269,1969.27374301676,4228.39506172839,3080.68459657702,3.91,35.1,10.1,212,4.95,4.15,1.26,25.5,609.869646182495,722.222222222222,548.899755501222,2043.76163873371,2299.38271604938,1876.52811735941,322.625698324022,496.913580246914,558.068459657702,1253.68731563422,273.352999016716,526.057030481809,30.432645034415,39.7738446411013,1.48967551622419,25.3921568627451,0.57843137254902,19.5098039215686,141.176470588235,2.37254901960784,5.14705882352941
20,3170.4105344694,1501.09649122807,141.447368421053,2846.63051897754,1359.64912280702,5.03921568627451,26.8627450980392,31.9019607843137,72.8117738187452,90.6798245614035,92.563903950426,60.6359649122807,168.086754453912,75.9868421052632,0.650980392156863,3.08823529411765,3.00980392156863,1554.87804878049,157.894736842105,77.3143438453713,65766.5505226481,62078.2726045884,42624.6185147508,2922.47386759582,2260.45883940621,2497.45676500509,14,13.4,220,578,5139.37282229965,4460.18893387314,1887.08036622584,1.36,27.6,2.01,178,2.66,4.08,6.51,40.9,618.466898954704,762.483130904184,475.58494404883,2064.45993031359,2388.66396761134,1907.42624618515,189.024390243902,348.852901484481,610.376398779247,1493.50649350649,324.175824175824,879.120879120879,17.0829170829171,41.2087912087912,8.49150849150849,24.6078431372549,NA,12.3529411764706,121.56862745098,2.1078431372549,3.90196078431373
21,2200,NA,NA,2014.65201465201,NA,2.37254901960784,16.7647058823529,19.1372549019608,87.5457875457876,NA,117.948717948718,NA,188.278388278388,NA,0.685294117647059,3.43137254901961,2.23529411764706,256.195335276968,207.086614173228,565.693430656934,15634.110787172,71259.842519685,89872.2627737226,1202.62390670554,2110.23622047244,1806.56934306569,15.5,6.7,396,561,1096.9387755102,3078.74015748032,2928.83211678832,3.43,21,7.01,155,8.84,0.301,23.9,57.4,568.513119533528,738.582677165354,556.569343065693,2412.53644314869,2330.70866141732,2504.56204379562,331.997084548105,370.866141732284,252.737226277372,2764.79750778816,338.395638629284,739.8753894081,62.3052959501558,43.613707165109,9.77414330218069,30.6862745098039,0.490196078431373,32.3529411764706,240.196078431373,6.41176470588235,3.84313725490196
22,3840.45725646123,1891.37380191693,80.937167199148,3484.09542743539,1810.43663471778,1.3921568627451,12.4509803921569,13.843137254902,63.1212723658052,69.75505857295,113.817097415507,69.2225772097977,218.190854870775,135.782747603834,0.463725490196078,2.94117647058824,2.36274509803922,244.954128440367,54.6821599453178,500,24174.3119266055,15686.9446343131,80168.776371308,1403.66972477064,690.362269309638,1990.1547116737,32.2,14,673,1040,1229.35779816514,724.538619275461,2763.71308016878,6.74,32.4,12.2,234,16.5,2.47,45.9,95.4,518.348623853211,389.61038961039,549.226441631505,1655.96330275229,1807.92891319207,1849.50773558369,308.715596330275,372.522214627478,434.599156118143,2708.15074496056,237.072743207713,521.472392638037,12.9272567922875,19.7195442594216,4.14986853637161,55.7843137254902,1.41176470588235,58.7254901960784,350,8.94117647058823,8.88235294117647
24,4815.1001540832,1925.36231884058,92.0289855072464,4391.37134052388,1833.33333333333,6.80392156862745,39.8039215686275,46.6078431372549,59.3220338983051,68.3333333333333,99.768875192604,84.7826086956522,237.673343605547,162.31884057971,0.783333333333333,2.08823529411765,1.96078431372549,186.222808174028,162.511542012927,324.712643678161,7547.79169413316,62326.8698060942,95977.0114942529,998.681608437706,2668.513388735,3867.81609195402,25,9.12,481,1020,807.514831905076,2996.30655586334,4626.4367816092,5.13,43.4,10.9,292,8.34,10.2,28.3,80.5,560.316413974951,683.287165281625,821.83908045977,1875.41199736322,2326.86980609418,2655.1724137931,267.633487145682,412.742382271468,189.080459770115,2135.65536205316,229.605866177819,499.541704857929,NA,28.230980751604,9.71585701191568,21.8627450980392,0.0867647058823529,9.90196078431373,152.941176470588,2.56862745098039,3.69607843137255
25,3263.73182552504,1604.44078947368,173.519736842105,3081.58319870759,1430.92105263158,2.57843137254902,23.5294117647059,26.1078431372549,54.1195476575121,70.2302631578947,93.2956381260097,83.8815789473684,172.05169628433,143.092105263158,0.749019607843137,2.33333333333333,1.69607843137255,370.090634441088,57.9710144927536,636.363636363636,23615.3071500504,21212.1212121212,104848.484848485,584.088620342397,2579.05138339921,2096.9696969697,17.5,8.21,296,521,2321.24874118832,3853.75494071146,4066.66666666667,6.74,36.8,13.7,246,10.3,1.36,16.3,31.6,553.877139979859,362.31884057971,763.636363636364,1772.40684793555,1811.59420289855,2587.87878787879,354.984894259819,441.37022397892,297.575757575758,1588.18834796488,210.295291300878,438.946528332003,7.66161213088587,1.79569034317638,10.2553870710295,19.6078431372549,0.429411764705882,8.84313725490196,96.5686274509804,2.02941176470588,1.47058823529412
26,3786.5213882163,1806.62251655629,117.880794701987,3462.46973365617,1688.7417218543,2.64705882352941,28.921568627451,31.5686274509804,75.8676351896691,77.4834437086093,89.588377723971,74.8344370860927,137.610976594027,144.370860927152,0.611764705882353,2.03921568627451,0.455882352941176,500.370644922165,86.4527629233512,818.181818181818,32839.1401037806,8199.64349376114,104895.104895105,1797.62787249815,1259.65537730244,2776.22377622378,21.9,14.4,450,796,1916.23424759081,436.720142602496,3349.65034965035,7.76,31.8,24,249,18.6,1.9,27.3,58.2,448.480355819125,409.982174688057,653.146853146853,1927.35359525575,2147.95008912656,2244.75524475524,366.197183098592,499.108734402852,554.545454545455,1304.34782608696,146.278555637436,490.051584377303,47.8997789240973,1.83124539425203,6.59543109801032,23.4313725490196,2.33333333333333,14.3137254901961,118.627450980392,2.17647058823529,2.02941176470588
28,3878.16455696203,1178.62371888726,80.5270863836018,3536.39240506329,1098.09663250366,1.84313725490196,15.8823529411765,17.7254901960784,68.0379746835443,81.99121522694,111.946202531646,71.5226939970717,200.949367088608,128.111273792094,0.649019607843137,3.5,1.73529411764706,699.300699300699,256.457564575646,346.480582524272,32202.7972027972,58917.5891758918,90412.6213592233,1276.22377622378,2853.62853628536,3798.54368932039,21.3,7.59,434,666,1066.43356643357,3813.0381303813,3561.8932038835,3.13,36,5.38,191,12.3,2.47,23,52,573.426573426573,725.707257072571,495.752427184466,2188.81118881119,2669.12669126691,2075.2427184466,625.874125874126,397.293972939729,545.509708737864,1388.88888888889,169.154228855721,263.681592039801,32.089552238806,2.00248756218905,1.43034825870647,31.3725490196078,4.52941176470588,30.7843137254902,190.196078431373,4.66666666666667,3.34313725490196
29,3864.92281303602,NA,NA,3503.43053173242,NA,12.9411764705882,67.843137254902,80.7843137254902,63.893653516295,NA,99.9142367066896,NA,172.813036020583,NA,1.23529411764706,6.41176470588235,5.43137254901961,216.836734693878,271.397616468039,350.058343057176,19940.4761904762,57963.1635969664,84597.4329054842,1407.31292517007,4263.27193932828,3984.83080513419,24.4,27.4,428,615,1449.82993197279,3017.33477789816,2747.95799299883,5.1,36,7.09,150,13.7,23.2,19,59.7,565.476190476191,644.637053087757,670.945157526254,1785.71428571429,2681.47345612134,2322.0536756126,366.496598639456,316.901408450704,324.970828471412,1169.17293233083,183.458646616541,370.676691729323,16.0902255639098,0.338345864661654,3.3796992481203,22.9411764705882,NA,25.9803921568627,189.21568627451,3.68627450980392,1.91176470588235
30,2738.84758364312,2127.1676300578,238.921001926782,2462.82527881041,1888.24662813102,10.1960784313725,38.7254901960784,48.921568627451,69.7026022304833,77.0712909441233,110.130111524164,81.6955684007707,209.10780669145,154.142581888247,1.16666666666667,5.65686274509804,5,315.391084945332,260.335195530726,168.642951251647,27123.6333052986,53407.8212290503,74440.0527009223,937.762825904121,3268.15642458101,3267.45718050066,22.2,16.4,487,636,1240.53826745164,3134.0782122905,3326.74571805007,6.4,42.2,13.1,228,16.2,10.9,48,92.4,777.964676198486,592.178770949721,935.441370223979,2502.10260723297,1983.24022346369,2674.57180500659,723.296888141295,345.810055865922,365.612648221344,2520.42483660131,198.12091503268,518.790849673203,3.67238562091503,34.6813725490196,5.84150326797386,27.6470588235294,0.259803921568627,28.6274509803922,250.980392156863,6.22549019607843,3.67647058823529
